sku,codigo_barras,nome,marca,categoria,conteudo_embalagem,unidade,preco_custo,preco_venda,estoque_inicial,estoque_minimo,tipo,ativo,status_conferencia,fonte
EAN-7891008123302,7891008123302,Chocolate ao leite com amêndoas e passas garoto talento pacote 90g,Garoto,Chocolates e doces,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008123302
EAN-7891008114812,7891008114812,Chocolate ao leite com amendoim garoto pacote 90g,Garoto,Chocolates e doces,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008114812
EAN-7622210709523,7622210709523,Chocolate ao leite com amendoim lacta shot pacote 165g tamanho família,Lacta,Chocolates e doces,165 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210709523
EAN-7622300862329,7622300862329,Chocolate ao leite com amendoim lacta shot pacote 20g,Lacta,Chocolates e doces,20 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622300862329
EAN-7622210674395,7622210674395,Chocolate ao leite com amendoim lacta shot pacote 80g,Lacta,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210674395
EAN-7622300991371,7622300991371,Chocolate ao leite com amendoim lacta shot pacote 90g,Lacta,Chocolates e doces,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622300991371
EAN-7891008124170,7891008124170,Chocolate ao leite com castanha de caju garoto pacote 80g,Garoto,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008124170
EAN-7891008124538,7891008124538,Chocolate ao leite com cookies garoto baton pacote 80g,Garoto,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008124538
EAN-7622210961679,7622210961679,Chocolate ao leite e branco lacta laka diamante negro pacote 90g,Lacta,Chocolates e doces,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210961679
EAN-7891008312003,7891008312003,Chocolate ao leite garoto chocolateria pacote 1kg,Garoto,Chocolates e doces,1 KG,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008312003
EAN-7891008349023,7891008349023,Chocolate ao leite garoto chocolateria pacote 500g,Garoto,Chocolates e doces,500 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008349023
EAN-7891008124071,7891008124071,Chocolate ao leite garoto crocante pacote 80g,Garoto,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008124071
EAN-7891008123975,7891008123975,Chocolate ao leite garoto pacote 80g,Garoto,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008123975
EAN-7622300862282,7622300862282,Chocolate ao leite lacta diamante negro pacote 20g,Lacta,Chocolates e doces,20 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622300862282
EAN-7622210573322,7622210573322,Chocolate ao leite lacta diamante negro pacote 34g,Lacta,Chocolates e doces,34 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210573322
EAN-7622210674050,7622210674050,Chocolate ao leite lacta diamante negro pacote 80g,Lacta,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210674050
EAN-7622210573384,7622210573384,Chocolate ao leite lacta pacote 34g,Lacta,Chocolates e doces,34 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210573384
EAN-7622300991456,7622300991456,Chocolate ao leite lacta pacote 90g,Lacta,Chocolates e doces,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622300991456
EAN-7891008121971,7891008121971,Chocolate ao leite recheio cookies cream garoto talento pacote 85g,Garoto,Chocolates e doces,85 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008121971
EAN-7891008122022,7891008122022,Chocolate ao leite recheio creme de avelã garoto talento pacote 85g,Garoto,Chocolates e doces,85 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008122022
EAN-7891008121926,7891008121926,Chocolate ao leite recheio maracujá garoto talento pacote 85g,Garoto,Chocolates e doces,85 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008121926
EAN-7622210567567,7622210567567,Chocolate ao leite recheio oreo lacta pacote 90g,Oreo,Chocolates e doces,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210567567
EAN-7891008123463,7891008123463,Chocolate ao leite recheio tiramisu garoto talento pacote 85g,Garoto,Chocolates e doces,85 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008123463
EAN-7891008123418,7891008123418,Chocolate ao leite recheio torta holandesa garoto talento pacote 85g,Garoto,Chocolates e doces,85 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008123418
EAN-7891008116991,7891008116991,Chocolate blend garoto chocolateria pacote 500g,Garoto,Chocolates e doces,500 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008116991
EAN-7891008124477,7891008124477,Chocolate branco com biscoito negresco garoto pacote 80g,Bis,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008124477
EAN-7891008166330,7891008166330,Chocolate branco com biscoito negresco garoto pacote 90g,Bis,Chocolates e doces,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008166330
EAN-7622210674357,7622210674357,Chocolate branco com biscoito oreo lacta laka pacote 80g,Bis,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210674357
EAN-7891008350029,7891008350029,Chocolate branco garoto chocolateria pacote 500g,Garoto,Chocolates e doces,500 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008350029
EAN-7891008125214,7891008125214,Chocolate branco garoto pacote 80g,Garoto,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008125214
EAN-7622300862442,7622300862442,Chocolate branco lacta laka pacote 20g,Lacta,Chocolates e doces,20 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622300862442
EAN-7622210573353,7622210573353,Chocolate branco lacta laka pacote 34g,Lacta,Chocolates e doces,34 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210573353
EAN-7622210674319,7622210674319,Chocolate branco lacta laka pacote 80g,Lacta,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210674319
EAN-7896423451535,7896423451535,Chocolate caramelo bacon snickers pacote 42g,Snickers,Chocolates e doces,42 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896423451535
EAN-7896423465655,7896423465655,Chocolate coco snickers pacote 42g,Snickers,Chocolates e doces,42 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896423465655
EAN-7896423481853,7896423481853,Chocolate dark snickers pacote 42g,Snickers,Chocolates e doces,42 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896423481853
EAN-7622210674432,7622210674432,Chocolate meio amargo 40 cacau lacta amaro pacote 80g,Lacta,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210674432
EAN-7622210961716,7622210961716,Chocolate meio amargo 40 cacau lacta amaro pacote 90g,Lacta,Chocolates e doces,90 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210961716
EAN-7891008351026,7891008351026,Chocolate meio amargo garoto chocolateria pacote 500g,Garoto,Chocolates e doces,500 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008351026
EAN-7891008124026,7891008124026,Chocolate meio amargo garoto pacote 80g,Garoto,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891008124026
EAN-7896423459012,7896423459012,Chocolate mousse de limão snickers pacote 42g,Snickers,Chocolates e doces,42 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896423459012
EAN-7896423456561,7896423456561,Chocolate mousse de maracujá snickers pacote 42g,Snickers,Chocolates e doces,42 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896423456561
EAN-7896423497984,7896423497984,Chocolate pé de moleque snickers pacote 42g,Snickers,Chocolates e doces,42 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896423497984
EAN-7896423420159,7896423420159,Chocolate snickers pacote 45g,Snickers,Chocolates e doces,45 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896423420159
EAN-7896423420326,7896423420326,Chocolate snickers pacote 78g 2 unidades,Snickers,Chocolates e doces,78 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896423420326
EAN-7622210831439,7622210831439,Miniovos de chocolate ao leite lacta pacote 104g,Lacta,Chocolates e doces,104 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210831439
EAN-7622300873509,7622300873509,Pack biscoito chocolate recheio chocolate oreo pacote 144g 4 unidades,Bis,Chocolates e doces,144 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622300873509
EAN-7622300989446,7622300989446,Pack biscoito chocolate recheio milkshake de morango oreo pacote 144g 4 unidades,Bis,Chocolates e doces,144 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622300989446
EAN-7622210572066,7622210572066,"Wafer cobertura chocolate branco lacta bisão pacote 201,6g",Bis,Chocolates e doces,201.6 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210572066
EAN-7891000248843,7891000248843,"Wafer dark kitkat pacote 41,5g",KitKat,Chocolates e doces,41.5 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000248843
EAN-7622300988517,7622300988517,Wafer oreo cobertura chocolate branco e biscoito lacta bis xtra pacote 45g,Bis,Chocolates e doces,45 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622300988517
EAN-7622210572080,7622210572080,"Wafer recheio e cobertura chocolate lacta bisão pacote 201,6g",Bis,Chocolates e doces,201.6 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210572080
EAN-7892840819415,7892840819415,Achocolatado pó twix toddy pote 350g,Twix,Chocolates e doces,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7892840819415
EAN-7896024760883,7896024760883,Bisc cookie chocolate 80g piraque,Bis,Chocolates e doces,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024760883
EAN-7896085053269,7896085053269,Biscoito água e sal adria pacote 200g,Bis,Biscoitos,200 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896085053269
EAN-7896058202557,7896058202557,Biscoito água e sal arcor triunfo pacote 200g,Bis,Biscoitos,200 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896058202557
EAN-7891962014999,7891962014999,Biscoito água e sal bauducco levíssimo pacote 200g,Bis,Biscoitos,200 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962014999
EAN-7896003739183,7896003739183,Biscoito água e sal marilan pacote 140g,Bis,Biscoitos,140 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003739183
EAN-7896003739190,7896003739190,Biscoito água e sal marilan pacote 300g,Bis,Biscoitos,300 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003739190
EAN-7896003738636,7896003738636,Biscoito água e sal marilan pacote 350g,Bis,Biscoitos,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003738636
EAN-7896003703245,7896003703245,Biscoito água e sal marilan pacote 400g,Bis,Biscoitos,400 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003703245
EAN-7896213006242,7896213006242,Biscoito água e sal tradicional vitarella pacote 350g,Bis,Biscoitos,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896213006242
EAN-7896213000677,7896213000677,Biscoito água e sal tradicional vitarella pacote 400g,Bis,Biscoitos,400 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896213000677
EAN-7891168100069,7891168100069,Biscoito água tostines pacote 200g,Bis,Biscoitos,200 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891168100069
EAN-7891962010175,7891962010175,Biscoito amanteigado banana com canela bauducco pacote 375g embalagem econômica,Bis,Biscoitos,375 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962010175
EAN-7891962003566,7891962003566,Biscoito amanteigado leite bauducco pacote 335g embalagem econômica,Bis,Biscoitos,335 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962003566
EAN-7898340610675,7898340610675,Biscoito amanteigado rosquinha 2 castanhas brasileiras empório do cerrado pacote 250g,Bis,Biscoitos,250 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898340610675
EAN-7896003738957,7896003738957,Biscoito amanteigado tradicional marilan pacote 280g,Bis,Biscoitos,280 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003738957
EAN-7891962068053,7891962068053,Biscoito banana com canela bauducco pacote 375g,Bis,Biscoitos,375 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962068053
EAN-7896024723802,7896024723802,Biscoito bichinhos piraquê pacote 100g,Bis,Biscoitos,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024723802
EAN-7898951310353,7898951310353,Biscoito cantuccini nut pacote 120g,Bis,Biscoitos,120 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898951310353
EAN-7898144110029,7898144110029,Biscoito caseiro ellen pacote 150g,Bis,Biscoitos,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898144110029
EAN-7891000329498,7891000329498,Biscoito coco tostines pacote 160g,Bis,Biscoitos,160 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000329498
EAN-7891000350119,7891000350119,Biscoito cookie alpino nestlé pacote 60g,Bis,Biscoitos,60 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000350119
EAN-7622210578105,7622210578105,Biscoito cookie diamante negro lacta pacote 80g,Bis,Biscoitos,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210578105
EAN-7891000350072,7891000350072,Biscoito cookie galak nestlé pacote 60g,Bis,Biscoitos,60 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000350072
EAN-7891962055053,7891962055053,Biscoito cookie integral aveia e passas bauducco cereale pacote 60g,Bis,Biscoitos,60 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962055053
EAN-7891962067674,7891962067674,Biscoito cookie integral cacau e avelã bauducco cereale pacote 80g,Bis,Biscoitos,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962067674
EAN-7896066305745,7896066305745,Biscoito cookie integral maçã canela wickbold pacote 60g,Bis,Biscoitos,60 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896066305745
EAN-7891000339558,7891000339558,Biscoito cookie nescau duo nestlé pacote 60g,Bis,Biscoitos,60 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000339558
EAN-7891000339190,7891000339190,Biscoito cookie nescau nestlé pacote 60g,Bis,Biscoitos,60 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000339190
EAN-7896085086878,7896085086878,Biscoito cookie original adria pacote 80g,Bis,Biscoitos,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896085086878
EAN-7891962054100,7891962054100,Biscoito cookie original bauducco pacote 100g,Bis,Biscoitos,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962054100
EAN-7891000255346,7891000255346,Biscoito cookie original garoto pacote 60g,Bis,Biscoitos,60 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000255346
EAN-7896024760876,7896024760876,Biscoito cookie original piraquê pacote 80g,Bis,Biscoitos,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024760876
EAN-7892840818623,7892840818623,Biscoito cookie original toddy pacote 133g embalagem econômica,Bis,Biscoitos,133 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7892840818623
EAN-7892840818630,7892840818630,Biscoito cookie original toddy pacote 38g,Bis,Biscoitos,38 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7892840818630
EAN-7622210754882,7622210754882,Biscoito cookie shot lacta pacote 80g,Bis,Biscoitos,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7622210754882
EAN-7891150089174,7891150089174,Biscoito cookie vegano morango cobertura cacau mãe terra choco pacote 80g,Bis,Biscoitos,80 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891150089174
EAN-7896496917525,7896496917525,Biscoito cracker com gergelim integral orgânico mãe terra pacote 130g,Bis,Biscoitos,130 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896496917525
EAN-7896496917501,7896496917501,Biscoito cracker integral orgânico multigrãos mãe terra pacote 130g,Bis,Biscoitos,130 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896496917501
EAN-7896213006235,7896213006235,Biscoito cream cracker amanteigado tradicional vitarella pacote 350g,Bis,Biscoitos,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896213006235
EAN-7891962014982,7891962014982,Biscoito cream cracker bauducco levíssimo pacote 200g,Bis,Biscoitos,200 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962014982
EAN-7891962026831,7891962026831,Biscoito cream cracker integral bauducco levíssimo pacote 200g,Bis,Biscoitos,200 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962026831
EAN-7896003739169,7896003739169,Biscoito cream cracker integral marilan pacote 155g,Bis,Biscoitos,155 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003739169
EAN-7896003739176,7896003739176,Biscoito cream cracker integral marilan pacote 335g,Bis,Biscoitos,335 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003739176
EAN-7896213006266,7896213006266,"Biscoito cream cracker integral vitarella pacote 367,5g",Bis,Biscoitos,367.5 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896213006266
EAN-7896003738612,7896003738612,Biscoito cream cracker manteiga marilan pacote 350g,Bis,Biscoitos,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003738612
EAN-7896003739145,7896003739145,Biscoito cream cracker marilan pacote 140g,Bis,Biscoitos,140 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003739145
EAN-7896003739152,7896003739152,Biscoito cream cracker marilan pacote 300g,Bis,Biscoitos,300 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003739152
EAN-7896003738605,7896003738605,Biscoito cream cracker marilan pacote 350g,Bis,Biscoitos,350 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003738605
EAN-7896003703214,7896003703214,Biscoito cream cracker marilan pacote 400g,Bis,Biscoitos,400 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896003703214
EAN-7896024721198,7896024721198,Biscoito cream cracker piraquê pacote 200g,Bis,Biscoitos,200 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024721198
EAN-7896024760296,7896024760296,Biscoito cristal piraquê pacote 150g,Bis,Biscoitos,150 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896024760296
EAN-7896213005771,7896213005771,Biscoito cristal vitarella delicitá pacote 414g,Bis,Biscoitos,414 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896213005771
EAN-7898649352078,7898649352078,Biscoito de milho fit food pacote 130g,Bis,Biscoitos,130 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898649352078
EAN-7898171340185,7898171340185,Biscoito de polvilho doce biscoitone pacote 100g,Bis,Biscoitos,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898171340185
EAN-7898171340017,7898171340017,Biscoito de polvilho salgado biscoitone pacote 100g,Bis,Biscoitos,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898171340017
EAN-7898171340024,7898171340024,Biscoito de polvilho salgado biscoitone pacote 200g,Bis,Biscoitos,200 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7898171340024
EAN-7896061301339,7896061301339,Biscoito din crackers bacon tucs pacote 100g,Bis,Biscoitos,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896061301339
EAN-7896061302251,7896061302251,Biscoito din crackers churrasco tucs pacote 100g,Bis,Biscoitos,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896061302251
EAN-7896061300677,7896061300677,Biscoito din crackers original tucs pacote 100g,Bis,Biscoitos,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896061300677
EAN-7896061301865,7896061301865,Biscoito din crackers pizza tucs pacote 100g,Bis,Biscoitos,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896061301865
EAN-7896061300189,7896061300189,Biscoito din crackers queijo tucs pacote 100g,Bis,Biscoitos,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896061300189
EAN-7896061301872,7896061301872,Biscoito din crackers salame tucs pacote 100g,Bis,Biscoitos,100 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896061301872
EAN-7891000320204,7891000320204,Biscoito integral abobrinha mucilon meu primeiro lanchinho pacote 35g,Bis,Biscoitos,35 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000320204
EAN-7891000304839,7891000304839,"Biscoito integral banana, aveia canela nesfit pacote 160g",Bis,Biscoitos,160 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000304839
EAN-7896001282209,7896001282209,Biscoito integral banana e canela linea pacote 120g,Bis,Biscoitos,120 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896001282209
EAN-7891000304792,7891000304792,Biscoito integral coco nesfit pacote 160g,Bis,Biscoitos,160 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000304792
EAN-7896001282216,7896001282216,Biscoito integral laranja e cenoura linea pacote 120g,Bis,Biscoitos,120 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7896001282216
EAN-7891962045177,7891962045177,Biscoito integral leite e granola bauducco cereale pacote 165g,Bis,Biscoitos,165 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891962045177
EAN-7891000304716,7891000304716,Biscoito integral limão cereais nesfit pacote 160g,Bis,Biscoitos,160 G,UN,,,0,0,PRODUTO,SIM,CONFERIR EMBALAGEM,https://world.openfoodfacts.org/product/7891000304716
